,sens,spec,prec,npv,jac,acc,phi,fnr,fpr,fdr,for,plr,nlr,pt,ba,f1,fm,bm,mk,dor,auc
0,0.625,0.6611570247933884,0.3278688524590164,0.8695652173913043,0.273972602739726,0.6535947712418301,0.2376912830147917,0.375,0.33884297520661155,0.6721311475409837,0.13043478260869568,1.844512195121952,0.5671875,0.42406515555583,0.6430785123966942,0.4301075268817205,0.4526787302125926,0.28615702479338845,0.19743406985032075,3.252032520325204,0.7213326446280991
1,0.65625,0.7024793388429752,0.3684210526315789,0.8854166666666666,0.3088235294117647,0.6928104575163399,0.3017598999490628,0.34375,0.2975206611570248,0.631578947368421,0.11458333333333336,2.2057291666666665,0.4893382352941176,0.40238700099328656,0.6793646694214877,0.4719101123595506,0.4917075510803893,0.3587293388429753,0.2538377192982455,4.507575757575758,0.7267561983471075
2,0.625,0.7768595041322314,0.425531914893617,0.8867924528301887,0.3389830508474576,0.7450980392156863,0.3542746329359488,0.375,0.22314049586776866,0.5744680851063829,0.1132075471698113,2.8009259259259256,0.4827127659574468,0.3740279895974541,0.7009297520661157,0.5063291139240507,0.5157106231293968,0.4018595041322315,0.3123243677238057,5.802469135802468,0.7143595041322314
3,0.5625,0.6776859504132231,0.3157894736842105,0.8541666666666666,0.2535211267605634,0.6535947712418301,0.20204226562464248,0.4375,0.3223140495867769,0.6842105263157895,0.14583333333333334,1.7451923076923077,0.645579268292683,0.4308381414808357,0.6200929752066116,0.4044943820224719,0.4214636152117623,0.2401859504132231,0.16995614035087714,2.7032967032967026,0.7197830578512396
4,0.625,0.7272727272727273,0.37735849056603776,0.88,0.3076923076923077,0.7058823529411765,0.3010986173307519,0.375,0.2727272727272727,0.6226415094339622,0.12,2.291666666666667,0.515625,0.3978001370699967,0.6761363636363636,0.4705882352941177,0.4856429311786321,0.3522727272727273,0.25735849056603777,4.4444444444444455,0.7621384297520661
5,0.5625,0.7603305785123967,0.3829787234042553,0.8679245283018868,0.29508196721311475,0.7189542483660131,0.28460365756422623,0.4375,0.2396694214876033,0.6170212765957447,0.13207547169811318,2.34698275862069,0.5754076086956521,0.3949468072668072,0.6614152892561984,0.4556962025316456,0.4641395608164571,0.3228305785123968,0.25090325170614225,4.078817733990149,0.7324380165289256
6,0.59375,0.6859504132231405,0.3333333333333333,0.8645833333333334,0.2714285714285714,0.6666666666666666,0.2352814770661159,0.40625,0.31404958677685946,0.6666666666666667,0.13541666666666666,1.890625,0.5922439759036144,0.4210526315789474,0.6398502066115703,0.42696629213483145,0.44487826050130463,0.27970041322314065,0.19791666666666674,3.1923076923076934,0.7204287190082646
7,0.5625,0.8099173553719008,0.4390243902439024,0.875,0.3272727272727273,0.7581699346405228,0.3419768017525573,0.4375,0.1900826446280992,0.5609756097560976,0.125,2.9592391304347823,0.5401785714285714,0.3676140930336741,0.6862086776859504,0.4931506849315069,0.4969418673368095,0.3724173553719008,0.3140243902439024,5.478260869565216,0.7476756198347108
8,0.59375,0.6859504132231405,0.3333333333333333,0.8645833333333334,0.2714285714285714,0.6666666666666666,0.2352814770661159,0.40625,0.31404958677685946,0.6666666666666667,0.13541666666666666,1.890625,0.5922439759036144,0.4210526315789474,0.6398502066115703,0.42696629213483145,0.44487826050130463,0.27970041322314065,0.19791666666666674,3.1923076923076934,0.7172004132231404
9,0.59375,0.7520661157024794,0.3877551020408163,0.875,0.3064516129032258,0.7189542483660131,0.30143813423116145,0.40625,0.2479338842975206,0.6122448979591837,0.125,2.394791666666668,0.5401785714285714,0.392539944301571,0.6729080578512396,0.4691358024691358,0.4798224586623001,0.3458161157024793,0.2627551020408163,4.433333333333335,0.7236570247933884
